513400,道琼斯,0.4361,0.5208,-0.4616,-0.1542,-0.3377,-0.2899,0.5414,-0.4826,-0.3352,-0.5299,-0.5122,0.6075,0.4482,0.4715,0.0720,-0.5216,0.6153,-0.2429,0.4432,0.3596,0.5232,-0.4370,0.4722,-0.2055,0.5381,0.4492,0.0253,-0.0831,0.5461,-0.0787,-0.5936,0.5885,0.6092,-0.1993,0.4637,-0.3779,-0.3027,0.0516,-0.1794,0.3372,-0.6736,1.0000,-0.4827,0.5099,-0.4026,0.0455,0.3943,-0.5325,-0.3879,-0.2760,0.4470,0.4728,-0.4144,-0.4926,-0.2316,-0.4448,-0.5388,-0.4891,0.3681,0.5630,0.1784
513530,港股通高股息,-0.1959,-0.4843,0.9247,0.7824,0.9249,0.8820,-0.8067,0.9740,0.8843,0.9391,0.9843,-0.6443,0.0648,-0.2682,0.6692,0.9888,-0.4325,0.5982,-0.0984,0.3300,0.1761,0.9521,-0.2542,0.7752,-0.2321,-0.7465,0.3278,0.7376,-0.7464,0.7626,0.7808,-0.5842,-0.6772,0.8525,-0.2561,0.8814,0.7795,0.2946,0.7314,-0.5175,0.7562,-0.4827,1.0000,0.2230,0.7820,0.3085,0.1800,0.9783,0.9594,0.7228,-0.6372,-0.1986,0.9239,0.9479,0.8543,0.9764,0.9473,0.9777,-0.7805,-0.8082,-0.1535
513650,美国标普,0.1541,0.2317,0.2482,0.2860,0.2809,0.2558,0.1117,0.1705,0.0899,0.1089,0.1800,0.3495,0.7263,0.5045,0.4461,0.2313,0.3365,0.5599,0.5261,0.5883,0.9887,0.1577,0.7447,0.3361,0.4368,0.2168,0.0880,0.3146,0.2783,0.6887,0.0871,0.4033,0.2340,0.3698,0.3042,0.1575,0.1300,-0.0405,0.3331,0.3756,-0.0051,0.5099,0.2230,1.0000,0.0691,-0.0321,0.9273,0.1732,0.2926,0.4662,0.2975,0.6153,0.1721,0.2897,0.4415,0.2416,0.0510,0.1980,-0.0487,0.1078,-0.2259
513750,港股通非银,-0.0524,-0.3301,0.8143,0.7064,0.8210,0.8013,-0.7047,0.7993,0.7531,0.7916,0.8279,-0.4305,0.0630,-0.2803,0.6264,0.7433,-0.3533,0.3719,-0.0672,0.3171,0.0583,0.8006,-0.3180,0.6365,-0.1612,-0.6228,0.4713,0.7503,-0.7059,0.6113,0.5321,-0.3796,-0.4626,0.7736,-0.0681,0.7759,0.6908,0.4978,0.6530,-0.3967,0.5558,-0.4026,0.7820,0.0691,1.0000,0.4998,0.0458,0.8651,0.7208,0.3055,-0.6847,-0.2267,0.7799,0.7357,0.7067,0.7814,0.7605,0.7918,-0.4588,-0.6202,0.2009
513780,港股通创新药,0.2398,0.2023,0.2866,0.5475,0.5390,0.5677,-0.4709,0.3521,0.4541,0.2662,0.3125,-0.2275,0.2060,-0.0057,0.6192,0.2529,-0.0914,-0.3008,0.0016,0.2964,-0.0197,0.5473,-0.5364,0.4965,0.0021,-0.5584,0.8002,0.5652,-0.5698,0.1313,0.2198,-0.3201,-0.0556,0.4800,0.2823,0.4420,0.5026,0.9993,0.3715,-0.5201,0.3355,0.0455,0.3085,-0.0321,0.4998,1.0000,-0.1862,0.3460,0.3193,-0.0373,-0.6082,-0.1683,0.4307,0.3297,0.4392,0.3818,0.3033,0.3421,-0.2069,-0.1915,0.8378
513850,美国50,-0.0582,0.1205,0.2944,0.1412,0.1837,0.1341,0.0994,0.1250,0.0220,0.1316,0.1302,0.3473,0.6931,0.3948,0.2175,0.2222,0.1570,0.6817,0.4025,0.3553,0.9394,0.0750,0.8370,0.1879,0.2809,0.3467,-0.0273,0.1828,0.3224,0.6677,0.0394,0.4228,0.1780,0.2672,0.1679,0.1035,0.1317,-0.1948,0.3727,0.5288,0.0353,0.3943,0.1800,0.9273,0.0458,-0.1862,1.0000,0.1567,0.1953,0.3996,0.3263,0.5590,0.1549,0.2472,0.3273,0.1667,0.0139,0.1505,0.0772,0.0986,-0.2927
513920,恒生港股通央企,-0.2030,-0.4668,0.9421,0.7644,0.9224,0.8782,-0.8125,0.9594,0.8646,0.9373,0.9861,-0.6149,0.0600,-0.2812,0.6442,0.9704,-0.4636,0.5878,-0.1118,0.2930,0.1392,0.9469,-0.2682,0.7535,-0.2561,-0.7224,0.3741,0.7326,-0.7584,0.7587,0.7847,-0.5583,-0.6516,0.8450,-0.2278,0.8760,0.7682,0.3339,0.7212,-0.4691,0.7817,-0.5325,0.9783,0.1732,0.8651,0.3460,0.1567,1.0000,0.9225,0.6458,-0.6597,-0.2187,0.9107,0.9482,0.8460,0.9578,0.9315,0.9629,-0.7033,-0.7880,-0.0845
515080,中证红利,-0.0599,-0.4306,0.8556,0.8247,0.9271,0.9040,-0.7238,0.9580,0.8618,0.8843,0.9539,-0.5888,0.1071,-0.1640,0.7473,0.9420,-0.2832,0.5775,-0.0046,0.4631,0.2331,0.9358,-0.2229,0.8262,-0.1164,-0.7550,0.3337,0.7614,-0.6926,0.7557,0.8027,-0.5303,-0.6122,0.8742,-0.1882,0.8638,0.7024,0.3065,0.6387,-0.5542,0.7006,-0.3879,0.9594,0.2926,0.7208,0.3193,0.1953,0.9225,1.0000,0.8139,-0.5549,-0.1216,0.8579,0.9394,0.8984,0.9773,0.9264,0.9703,-0.8375,-0.7656,-0.1739
515220,煤炭,-0.1690,-0.3278,0.5780,0.4617,0.6088,0.5613,-0.3667,0.6784,0.5044,0.6046,0.6863,-0.3660,0.2018,0.0289,0.4782,0.7518,-0.1693,0.6961,0.0424,0.3372,0.4166,0.6482,0.1392,0.6024,-0.0917,-0.3742,-0.0575,0.3727,-0.2776,0.6830,0.7824,-0.2845,-0.4357,0.5448,-0.1985,0.5021,0.3405,-0.0555,0.3661,-0.2210,0.6395,-0.2760,0.7228,0.4662,0.3055,-0.0373,0.3996,0.6458,0.8139,1.0000,-0.0931,0.0632,0.5288,0.7947,0.6938,0.7241,0.6632,0.7401,-0.6542,-0.5005,-0.4666
515880,通信设备,0.1891,0.4930,-0.6783,-0.6361,-0.6697,-0.6751,0.9241,-0.7168,-0.7956,-0.7357,-0.6194,0.7782,0.1558,0.6082,-0.3985,-0.6080,0.5864,-0.0189,0.3888,0.0282,0.3208,-0.7234,0.7211,-0.4039,0.4269,0.8572,-0.5163,-0.6297,0.9632,-0.1797,-0.3386,0.8016,0.7006,-0.5882,0.3630,-0.7857,-0.7938,-0.6075,-0.6140,0.7643,-0.5168,0.4470,-0.6372,0.2975,-0.6847,-0.6082,0.3263,-0.6597,-0.5549,-0.0931,1.0000,0.5764,-0.7570,-0.4929,-0.4226,-0.6355,-0.7031,-0.6683,0.5661,0.7700,-0.4190
516270,新能源,0.6499,0.7363,-0.2004,0.0285,-0.0466,-0.0300,0.5382,-0.2626,-0.3871,-0.4033,-0.1795,0.7725,0.5310,0.9178,0.2590,-0.2236,0.8061,0.1582,0.9390,0.6309,0.6256,-0.2380,0.6383,0.2531,0.8934,0.5025,0.1139,0.1007,0.5920,0.2977,-0.1178,0.7207,0.7571,0.1200,0.7752,-0.2288,-0.3813,-0.1675,-0.2610,0.6047,-0.2746,0.4728,-0.1986,0.6153,-0.2267,-0.1683,0.5590,-0.2187,-0.1216,0.0632,0.5764,1.0000,-0.3365,-0.0787,0.1749,-0.1659,-0.4242,-0.2510,0.3444,0.6266,-0.1672
520560,香港大盘30,-0.2896,-0.5413,0.9268,0.7960,0.8901,0.8569,-0.8872,0.9371,0.9358,0.9451,0.8941,-0.6809,0.0755,-0.4244,0.6061,0.9198,-0.5456,0.4952,-0.2456,0.2220,0.1333,0.9135,-0.3304,0.6572,-0.3406,-0.7609,0.4475,0.7578,-0.8126,0.6723,0.5940,-0.6218,-0.7199,0.8230,-0.3473,0.9140,0.9529,0.4198,0.9032,-0.5875,0.6700,-0.4144,0.9239,0.1721,0.7799,0.4307,0.1549,0.9107,0.8579,0.5288,-0.7570,-0.3365,1.0000,0.8293,0.7428,0.9058,0.9079,0.9185,-0.7120,-0.8413,0.0424
520990,国新港股通红利,-0.1419,-0.3352,0.8612,0.7332,0.9016,0.8534,-0.6950,0.9066,0.7615,0.8426,0.9530,-0.5189,0.1532,-0.0891,0.6825,0.9532,-0.3547,0.6098,-0.0060,0.3637,0.2549,0.9343,-0.1667,0.8239,-0.1664,-0.6520,0.3645,0.6678,-0.6396,0.7908,0.8891,-0.4769,-0.5382,0.8145,-0.1237,0.7892,0.6589,0.3143,0.6170,-0.3999,0.8423,-0.4926,0.9479,0.2897,0.7357,0.3297,0.2472,0.9482,0.9394,0.7947,-0.4929,-0.0787,0.8293,1.0000,0.9052,0.9481,0.8734,0.9351,-0.6943,-0.6780,-0.1498
560700,央企股东回报,0.1888,-0.0886,0.7741,0.8690,0.9344,0.9195,-0.5789,0.8386,0.7128,0.7155,0.8779,-0.3048,0.3072,0.1707,0.8705,0.8242,-0.0461,0.5410,0.2791,0.6571,0.3954,0.8734,-0.0837,0.9322,0.1576,-0.6136,0.5511,0.8144,-0.5374,0.8209,0.7476,-0.2915,-0.2971,0.9175,0.1734,0.7964,0.5935,0.4276,0.5555,-0.3680,0.6370,-0.2316,0.8543,0.4415,0.7067,0.4392,0.3273,0.8460,0.8984,0.6938,-0.4226,0.1749,0.7428,0.9052,1.0000,0.9158,0.7558,0.8455,-0.6580,-0.5226,-0.0437
561580,央企红利,-0.1002,-0.4354,0.8991,0.8562,0.9602,0.9316,-0.8020,0.9788,0.8835,0.9180,0.9767,-0.6227,0.0966,-0.2046,0.7438,0.9592,-0.3621,0.5682,-0.0531,0.4167,0.1846,0.9636,-0.2752,0.8323,-0.1698,-0.7885,0.4207,0.7860,-0.7546,0.7583,0.7934,-0.5746,-0.6376,0.8948,-0.1852,0.9109,0.7649,0.3693,0.6969,-0.5712,0.7423,-0.4448,0.9764,0.2416,0.7814,0.3818,0.1667,0.9578,0.9773,0.7241,-0.6355,-0.1659,0.9058,0.9481,0.9158,1.0000,0.9456,0.9760,-0.8215,-0.8015,-0.1044
563020,红利低波,-0.3168,-0.6458,0.8799,0.7270,0.8555,0.8174,-0.8568,0.9627,0.9096,0.9620,0.9411,-0.7919,-0.0485,-0.4602,0.5623,0.9417,-0.5585,0.5171,-0.3136,0.1823,-0.0041,0.9207,-0.3784,0.6477,-0.4121,-0.8326,0.2657,0.6452,-0.8217,0.6168,0.7620,-0.7174,-0.8172,0.7592,-0.4245,0.8757,0.7744,0.2926,0.6963,-0.6614,0.7307,-0.5388,0.9473,0.0510,0.7605,0.3033,0.0139,0.9315,0.9264,0.6632,-0.7031,-0.4242,0.9079,0.8734,0.7558,0.9456,1.0000,0.9514,-0.8615,-0.9153,-0.1406
563180,高息策略,-0.1953,-0.5333,0.9221,0.8054,0.9323,0.9005,-0.8296,0.9882,0.9011,0.9507,0.9649,-0.6642,0.0370,-0.3253,0.6625,0.9701,-0.4509,0.5925,-0.1457,0.3192,0.1480,0.9538,-0.2955,0.7598,-0.2645,-0.7696,0.3349,0.7628,-0.7767,0.7266,0.7693,-0.5975,-0.7080,0.8574,-0.3056,0.9070,0.7943,0.3293,0.7279,-0.5640,0.7599,-0.4891,0.9777,0.1980,0.7918,0.3421,0.1505,0.9629,0.9703,0.7401,-0.6683,-0.2510,0.9185,0.9351,0.8455,0.9760,0.9514,1.0000,-0.7914,-0.8386,-0.1007
588000,科创50,0.1177,0.5778,-0.6243,-0.7015,-0.7148,-0.7175,0.7057,-0.8199,-0.8053,-0.7650,-0.7669,0.7816,0.1061,0.3402,-0.5603,-0.7582,0.3219,-0.3520,0.2087,-0.2856,0.0489,-0.7660,0.3960,-0.5826,0.2437,0.8617,-0.2086,-0.5576,0.7141,-0.4420,-0.6645,0.7408,0.7500,-0.6496,0.3866,-0.7673,-0.5890,-0.1982,-0.4552,0.7779,-0.5257,0.3681,-0.7805,-0.0487,-0.4588,-0.2069,0.0772,-0.7033,-0.8375,-0.6542,0.5661,0.3444,-0.7120,-0.6943,-0.6580,-0.8215,-0.8615,-0.7914,1.0000,0.8499,0.2477
588220,科创100,0.4705,0.8357,-0.7916,-0.6131,-0.6927,-0.6651,0.9037,-0.8692,-0.8674,-0.9195,-0.7843,0.9120,0.2203,0.7035,-0.3262,-0.8185,0.7068,-0.4419,0.5358,0.0555,0.1719,-0.7721,0.4550,-0.3948,0.5950,0.8285,-0.1555,-0.5151,0.8520,-0.4111,-0.5703,0.8323,0.9548,-0.5846,0.6681,-0.8296,-0.7766,-0.1829,-0.6752,0.7211,-0.6218,0.5630,-0.8082,0.1078,-0.6202,-0.1915,0.0986,-0.7880,-0.7656,-0.5005,0.7700,0.6266,-0.8413,-0.6780,-0.5226,-0.8015,-0.9153,-0.8386,0.8499,1.0000,0.1470
589720,科创新药,0.2198,0.3426,-0.0633,0.1425,0.0932,0.1383,-0.1790,-0.0849,0.0699,-0.1082,-0.1574,0.0346,0.1126,-0.0295,0.1870,-0.1950,-0.0313,-0.5534,-0.0460,-0.0080,-0.1756,0.0919,-0.4562,0.0495,0.0026,-0.1859,0.6226,0.2313,-0.2847,-0.2673,-0.2262,-0.0773,0.1916,0.0788,0.2943,0.0648,0.2215,0.8460,0.1172,-0.2389,-0.0065,0.1784,-0.1535,-0.2259,0.2009,0.8378,-0.2927,-0.0845,-0.1739,-0.4666,-0.4190,-0.1672,0.0424,-0.1498,-0.0437,-0.1044,-0.1406,-0.1007,0.2477,0.1470,1.0000
